week_number,Origin,Total_Flights,Total_Duration_of_Flights,Max_Duration_of_Flights,Min_Duration_of_Flights,Median_Duration_of_Flights,Mean_Duration_of_Flights,Mean_Duration_of_Flights_pd,Highest_Traffic_Origin_Airport,Highest_Traffic_Destination_Airport,Most_Common_Flight_Path,Unique_Flight_Paths,Unique_Carriers,Count_of_Arrival_Delays,Mean_Arrival_Delays,Count_of_Departure_Delay,Mean_Departure_Delay,Total_Distance,Mean_Distance,Total_Cancelled_Flights,Count_Carrier_Delay,Mean_Carrier_Delay,Count_Weather_Delay,Mean_Weather_Delay,Count_NAS_Delay,Mean_NAS_Delay,Count_Security_Delay,Mean_Security_Delay,Count_Late_Aircraft_Delay,Mean_Late_Aircraft_Delay
49,TYS,183,9955.0,103.0,25.0,49.0,54.39890710382514,54.39890710382514,TYS,ATL,TYS_ATL,27,5,183,4.80327868852459,184,2.967391304347826,42248.0,229.6086956521739,0,0,,0,,0,,0,,0,
49,UCA,19,587.0,56.0,16.0,27.0,30.894736842105264,30.894736842105264,UCA,SYR,UCA_SYR,4,1,19,15.052631578947368,19,13.31578947368421,1561.0,82.15789473684211,0,0,,0,,0,,0,,0,
49,VPS,27,2139.0,93.0,72.0,79.0,79.22222222222223,79.22222222222223,VPS,MEM,VPS_MEM,6,1,27,7.592592592592593,27,2.925925925925926,9963.0,369.0,0,0,,0,,0,,0,,0,
49,WRG,13,318.0,41.0,15.0,27.0,24.46153846153846,24.46153846153846,WRG,['KTN' 'PSG'],['WRG_KTN' 'WRG_PSG'],2,1,13,1.9230769230769231,13,2.076923076923077,217.0,31.0,1,0,,0,,0,,0,,0,
49,YAK,7,312.0,49.0,41.0,45.0,44.57142857142857,44.57142857142857,YAK,JNU,YAK_JNU,2,1,7,8.428571428571429,7,3.857142857142857,1421.0,203.0,0,0,,0,,0,,0,,0,
49,YAP,4,254.0,79.0,47.0,64.0,63.5,63.5,YAP,['GUM' 'ROR'],['YAP_GUM' 'YAP_ROR'],2,1,4,0.75,4,2.25,1628.0,407.0,0,0,,0,,0,,0,,0,
49,YKM,9,281.0,40.0,25.0,30.0,31.22222222222222,31.22222222222222,YKM,PSC,YKM_PSC,4,1,9,12.333333333333334,10,13.8,781.0,71.0,1,0,,0,,0,,0,,0,
49,YUM,40,2074.0,68.0,39.0,50.0,51.85,51.85,YUM,PHX,YUM_PHX,6,1,40,2.65,40,3.8,6868.0,171.7,0,0,,0,,0,,0,,0,
50,ABE,95,7251.0,139.0,17.0,68.0,76.32631578947368,76.32631578947368,ABE,PIT,ABE_PIT,15,4,95,3.9157894736842107,95,2.4842105263157896,34970.0,368.10526315789474,0,0,,0,,0,,0,,0,
50,ABQ,588,50888.0,319.0,41.0,83.5,86.54421768707483,86.54421768707483,ABQ,PHX,ABQ_PHX,97,9,588,8.578231292517007,588,7.607142857142857,302957.0,496.65081967213115,22,0,,0,,0,,0,,0,
50,ACV,24,1197.0,78.0,29.0,51.0,49.875,49.875,ACV,SFO,ACV_SFO,4,1,24,32.666666666666664,24,29.083333333333332,5207.0,208.28,1,0,,0,,0,,0,,0,
50,AGS,66,3003.0,66.0,22.0,45.0,45.5,45.5,AGS,ATL,AGS_ATL,11,2,66,9.227272727272727,66,2.242424242424242,8836.0,133.87878787878788,0,0,,0,,0,,0,,0,
50,ALB,225,19382.0,185.0,27.0,76.0,86.14222222222222,86.14222222222222,ALB,ORD,ALB_ORD,35,6,225,3.977777777777778,225,3.1822222222222223,94773.0,421.2133333333333,0,0,,0,,0,,0,,0,
50,ALO,23,975.0,64.0,23.0,49.0,42.391304347826086,42.391304347826086,ALO,['RST' 'STL'],['ALO_RST' 'ALO_STL'],4,1,23,2.217391304347826,23,5.782608695652174,5292.0,189.0,5,0,,0,,0,,0,,0,
50,AMA,150,8776.0,117.0,25.0,58.0,58.50666666666667,58.50666666666667,AMA,DFW,AMA_DFW,23,4,150,6.1466666666666665,150,6.366666666666666,44668.0,290.05194805194805,4,0,,0,,0,,0,,0,
50,ANC,214,31987.0,393.0,45.0,181.5,149.47196261682242,149.47196261682242,ANC,SEA,ANC_SEA,41,5,214,20.313084112149532,216,16.62962962962963,235212.0,1078.954128440367,2,0,,0,,0,,0,,0,
50,APF,20,645.0,36.0,29.0,32.0,32.25,32.25,APF,TPA,APF_TPA,3,1,20,-2.25,20,-0.5,2680.0,134.0,0,0,,0,,0,,0,,0,
50,ATL,5014,494336.0,594.0,27.0,88.0,98.59114479457519,98.59114479457519,ATL,ORD,ATL_ORD,654,10,5014,9.329876346230554,5029,5.332471664346788,2816292.0,551.9976479811838,73,0,,0,,0,,0,,0,
50,ATW,26,1686.0,99.0,19.0,72.0,64.84615384615384,64.84615384615384,ATW,MSP,ATW_MSP,6,1,26,9.26923076923077,27,5.7407407407407405,7026.0,219.5625,5,0,,0,,0,,0,,0,
50,AUS,567,40502.0,196.0,25.0,51.0,71.4320987654321,71.4320987654321,AUS,DFW,AUS_DFW,87,10,567,4.160493827160494,569,4.947275922671353,211967.0,368.6382608695652,6,0,,0,,0,,0,,0,
50,AVL,41,1628.0,81.0,25.0,34.0,39.707317073170735,39.707317073170735,AVL,CLT,AVL_CLT,6,1,41,2.1707317073170733,41,3.317073170731707,6118.0,145.66666666666666,1,0,,0,,0,,0,,0,
50,AVP,41,1754.0,72.0,19.0,40.0,42.78048780487805,42.78048780487805,AVP,PIT,AVP_PIT,7,2,41,4.487804878048781,41,1.8780487804878048,6295.0,153.53658536585365,0,0,,0,,0,,0,,0,
50,AZO,62,2759.0,124.0,21.0,40.0,44.5,44.5,AZO,DAY,AZO_DAY,14,2,62,2.161290322580645,64,0.5625,13147.0,175.29333333333332,11,0,,0,,0,,0,,0,
50,BDL,562,59887.0,327.0,25.0,89.5,106.56049822064057,106.56049822064057,BDL,ORD,BDL_ORD,88,9,562,6.418149466192171,563,5.655417406749556,321682.0,552.7182130584192,19,0,,0,,0,,0,,0,
50,BET,9,656.0,100.0,62.0,70.0,72.88888888888889,72.88888888888889,BET,ANC,BET_ANC,2,1,9,14.88888888888889,9,7.0,3591.0,399.0,0,0,,0,,0,,0,,0,
50,BFL,34,1977.0,176.0,24.0,32.0,58.14705882352941,58.14705882352941,BFL,SBA,BFL_SBA,5,2,34,2.4705882352941178,34,6.617647058823529,11195.0,329.2647058823529,0,0,,0,,0,,0,,0,
50,BGM,40,1732.0,71.0,13.0,55.0,43.3,43.3,BGM,PIT,BGM_PIT,6,2,40,0.3,40,-0.5,6813.0,170.325,0,0,,0,,0,,0,,0,
50,BGR,41,2024.0,83.0,32.0,49.0,49.36585365853659,49.36585365853659,BGR,BOS,BGR_BOS,6,2,41,10.0,41,6.560975609756097,7471.0,182.21951219512195,0,0,,0,,0,,0,,0,
50,BHM,352,20735.0,124.0,21.0,51.0,58.90625,58.90625,BHM,ATL,BHM_ATL,55,8,352,5.2727272727272725,352,2.897727272727273,92050.0,258.5674157303371,4,0,,0,,0,,0,,0,
50,BIL,135,9803.0,186.0,31.0,71.0,72.61481481481482,72.61481481481482,BIL,DEN,BIL_DEN,20,4,135,11.037037037037036,135,9.474074074074075,53714.0,394.95588235294116,1,0,,0,,0,,0,,0,
50,BIS,87,5770.0,148.0,26.0,67.0,66.32183908045977,66.32183908045977,BIS,MSP,BIS_MSP,13,3,87,11.068965517241379,87,8.39080459770115,29439.0,334.53409090909093,1,0,,0,,0,,0,,0,
50,BLI,19,638.0,43.0,29.0,33.0,33.578947368421055,33.578947368421055,BLI,SEA,BLI_SEA,3,1,19,13.894736842105264,19,13.578947368421053,1786.0,94.0,0,0,,0,,0,,0,,0,
50,BNA,1029,85611.0,311.0,30.0,79.0,83.19825072886297,83.19825072886297,BNA,ATL,BNA_ATL,147,10,1029,3.1681243926141884,1034,2.8249516441005804,451881.0,435.75795564127293,3,0,,0,,0,,0,,0,
50,BOI,113,10624.0,189.0,45.0,92.0,94.01769911504425,94.01769911504425,BOI,DEN,BOI_DEN,17,4,113,16.946902654867255,113,13.805309734513274,63531.0,557.2894736842105,1,0,,0,,0,,0,,0,
50,BOS,1922,231996.0,411.0,24.0,90.0,120.70551508844953,120.70551508844953,BOS,LGA,BOS_LGA,244,10,1922,6.3844953173777315,1926,5.489615784008308,1252680.0,645.3786707882534,15,0,,0,,0,,0,,0,
50,BTM,14,368.0,41.0,19.0,24.5,26.285714285714285,26.285714285714285,BTM,BZN,BTM_BZN,2,1,14,8.928571428571429,14,2.642857142857143,910.0,65.0,0,0,,0,,0,,0,,0,
50,BTR,172,11581.0,159.0,24.0,72.0,67.3313953488372,67.3313953488372,BTR,DFW,BTR_DFW,27,4,172,6.604651162790698,172,3.755813953488372,57659.0,331.3735632183908,2,0,,0,,0,,0,,0,
50,BTV,119,9285.0,157.0,38.0,72.0,78.02521008403362,78.02521008403362,BTV,SYR,BTV_SYR,19,4,119,4.647058823529412,119,2.033613445378151,43498.0,365.52941176470586,0,0,,0,,0,,0,,0,
50,BUF,526,36718.0,269.0,28.0,62.0,69.80608365019012,69.80608365019012,BUF,EWR,BUF_EWR,85,7,526,2.473384030418251,526,2.302281368821293,179333.0,336.4596622889306,7,0,,0,,0,,0,,0,
50,BUR,479,40596.0,315.0,25.0,73.0,84.75156576200418,84.75156576200418,BUR,SFO,BUR_SFO,79,8,479,15.494780793319416,481,9.848232848232849,207351.0,422.30346232179227,10,0,,0,,0,,0,,0,
50,BWI,1223,121791.0,330.0,21.0,81.0,99.58381030253474,99.58381030253474,BWI,BOS,BWI_BOS,190,10,1223,7.4693376941946035,1225,4.14938775510204,615177.0,498.9270072992701,8,0,,0,,0,,0,,0,
50,BZN,68,4021.0,152.0,20.0,57.0,59.13235294117647,59.13235294117647,BZN,SLC,BZN_SLC,11,3,68,8.882352941176471,70,6.428571428571429,22822.0,312.63013698630135,3,0,,0,,0,,0,,0,
50,CAE,231,13136.0,123.0,25.0,54.0,56.865800865800864,56.865800865800864,CAE,ATL,CAE_ATL,35,5,231,3.8181818181818183,231,1.8744588744588744,55129.0,235.5940170940171,3,0,,0,,0,,0,,0,
50,CAK,94,5890.0,135.0,17.0,64.0,62.659574468085104,62.659574468085104,CAK,ORD,CAK_ORD,15,5,94,6.904255319148936,94,5.340425531914893,25069.0,263.88421052631577,1,0,,0,,0,,0,,0,
50,CCR,29,2151.0,142.0,61.0,67.0,74.17241379310344,74.17241379310344,CCR,LAX,CCR_LAX,5,1,29,14.517241379310345,29,12.0,10034.0,346.0,0,0,,0,,0,,0,,0,
50,CDV,7,302.0,48.0,37.0,45.0,43.142857142857146,43.142857142857146,CDV,YAK,CDV_YAK,2,1,7,3.2857142857142856,7,2.2857142857142856,1705.0,189.44444444444446,2,0,,0,,0,,0,,0,
50,CHA,99,4665.0,75.0,29.0,43.0,47.121212121212125,47.121212121212125,CHA,ATL,CHA_ATL,15,4,99,4.848484848484849,99,1.0101010101010102,15971.0,161.32323232323233,0,0,,0,,0,,0,,0,
50,CHO,33,1372.0,67.0,21.0,41.0,41.57575757575758,41.57575757575758,CHO,['CLT' 'LYH' 'ROA'],['CHO_CLT' 'CHO_LYH' 'CHO_ROA'],5,1,33,3.0,33,1.878787878787879,5462.0,165.5151515151515,0,0,,0,,0,,0,,0,
50,CHS,285,17201.0,154.0,17.0,60.0,60.35438596491228,60.35438596491228,CHS,ATL,CHS_ATL,46,5,285,4.456140350877193,287,2.264808362369338,76988.0,266.39446366782005,2,0,,0,,0,,0,,0,
50,CID,96,6440.0,161.0,25.0,55.5,67.08333333333333,67.08333333333333,CID,STL,CID_STL,17,5,96,10.729166666666666,101,7.514851485148514,31784.0,299.8490566037736,5,0,,0,,0,,0,,0,
50,CLE,1023,91565.0,366.0,20.0,77.0,89.50635386119257,89.50635386119257,CLE,ORD,CLE_ORD,154,10,1023,4.676441837732161,1024,3.619140625,498719.0,484.19320388349513,6,0,,0,,0,,0,,0,
50,CLT,1869,149402.0,446.0,24.0,70.0,79.93686463349384,79.93686463349384,CLT,ATL,CLT_ATL,284,8,1869,9.856607811663991,1873,7.948211425520555,737767.0,391.1808059384942,13,0,,0,,0,,0,,0,
50,CMH,513,40386.0,265.0,30.0,75.0,78.72514619883042,78.72514619883042,CMH,ORD,CMH_ORD,82,9,513,8.30214424951267,514,4.206225680933852,193328.0,373.2200772200772,4,0,,0,,0,,0,,0,
50,CMI,49,2098.0,59.0,26.0,45.0,42.816326530612244,42.816326530612244,CMI,DAY,CMI_DAY,8,2,49,4.63265306122449,49,2.5306122448979593,7742.0,158.0,0,0,,0,,0,,0,,0,
50,COS,168,12062.0,143.0,15.0,86.5,71.79761904761905,71.79761904761905,COS,DEN,COS_DEN,27,6,168,5.601190476190476,168,4.232142857142857,63667.0,374.51176470588234,2,0,,0,,0,,0,,0,
50,CPR,46,2740.0,84.0,41.0,62.0,59.56521739130435,59.56521739130435,CPR,DEN,CPR_DEN,7,2,46,8.543478260869565,46,5.891304347826087,14038.0,305.17391304347825,0,0,,0,,0,,0,,0,
50,CRP,98,5298.0,95.0,36.0,49.0,54.06122448979592,54.06122448979592,CRP,HOU,CRP_HOU,17,3,98,1.5204081632653061,98,2.5714285714285716,23899.0,236.62376237623764,3,0,,0,,0,,0,,0,
50,CRW,102,5278.0,98.0,19.0,48.5,51.745098039215684,51.745098039215684,CRW,CLT,CRW_CLT,16,3,102,7.519607843137255,102,6.931372549019608,24124.0,236.50980392156862,0,0,,0,,0,,0,,0,
50,CSG,25,991.0,49.0,28.0,41.0,39.64,39.64,CSG,ATL,CSG_ATL,4,1,25,11.0,25,1.52,2075.0,83.0,0,0,,0,,0,,0,,0,
50,CVG,1180,111361.0,336.0,25.0,80.0,94.37372881355932,94.37372881355932,CVG,ORD,CVG_ORD,177,9,1180,12.007627118644068,1182,4.228426395939087,607938.0,509.1608040201005,12,0,,0,,0,,0,,0,
50,CWA,22,1345.0,96.0,45.0,58.0,61.13636363636363,61.13636363636363,CWA,MSP,CWA_MSP,6,1,22,12.227272727272727,25,5.24,6942.0,231.4,5,0,,0,,0,,0,,0,
50,DAB,114,7334.0,117.0,26.0,71.0,64.33333333333333,64.33333333333333,DAB,ATL,DAB_ATL,19,4,114,5.342105263157895,114,1.7894736842105263,33856.0,296.9824561403509,0,0,,0,,0,,0,,0,
50,DAL,696,38311.0,145.0,35.0,52.0,55.04454022988506,55.04454022988506,DAL,HOU,DAL_HOU,128,1,696,1.1293103448275863,696,3.211206896551724,185577.0,263.97866287339974,7,0,,0,,0,,0,,0,
50,DAY,699,56690.0,334.0,25.0,66.0,81.10157367668097,81.10157367668097,DAY,ORD,DAY_ORD,113,7,699,8.959942775393419,701,6.30527817403709,296791.0,421.578125,3,0,,0,,0,,0,,0,
50,DCA,1683,162837.0,230.0,30.0,83.0,96.75401069518716,96.75401069518716,DCA,LGA,DCA_LGA,246,10,1683,7.238265002970885,1687,3.671606401896858,802490.0,472.0529411764706,13,0,,0,,0,,0,,0,
50,DEN,3243,428185.0,471.0,25.0,130.0,132.03361085414738,132.03361085414738,DEN,ORD,DEN_ORD,485,10,3243,16.36355226641998,3254,18.852489244007376,2810665.0,846.3309244203554,67,0,,0,,0,,0,,0,
50,DFW,3952,484623.0,527.0,38.0,116.0,122.62727732793522,122.62727732793522,DFW,IAH,DFW_IAH,520,10,3952,8.103238866396762,3976,6.21579476861167,3048639.0,760.8283004741702,31,0,,0,,0,,0,,0,
50,DLH,24,1144.0,58.0,36.0,47.5,47.666666666666664,47.666666666666664,DLH,MSP,DLH_MSP,5,1,24,12.166666666666666,24,3.9166666666666665,3888.0,144.0,3,0,,0,,0,,0,,0,
50,DRO,14,765.0,76.0,33.0,52.5,54.642857142857146,54.642857142857146,DRO,['GJT' 'PHX'],['DRO_GJT' 'DRO_PHX'],2,1,14,8.785714285714286,14,5.642857142857143,3451.0,246.5,0,0,,0,,0,,0,,0,
50,DSM,247,19939.0,206.0,21.0,65.0,80.7246963562753,80.7246963562753,DSM,ORD,DSM_ORD,41,6,247,9.736842105263158,247,5.866396761133603,108746.0,407.2883895131086,20,0,,0,,0,,0,,0,
50,DTW,2063,200257.0,353.0,20.0,85.0,97.07077072224915,97.07077072224915,DTW,ORD,DTW_ORD,326,11,2063,8.051381483276781,2078,5.3267564966313765,1074783.0,510.8284220532319,26,0,,0,,0,,0,,0,
50,EAU,26,846.0,52.0,14.0,33.0,32.53846153846154,32.53846153846154,EAU,MSP,EAU_MSP,4,1,26,6.0,26,1.9230769230769231,2199.0,81.44444444444444,1,0,,0,,0,,0,,0,
50,ELM,54,1830.0,64.0,15.0,28.5,33.888888888888886,33.888888888888886,ELM,['PIT' 'SYR'],['ELM_PIT' 'ELM_SYR'],8,2,54,0.6481481481481481,54,0.2777777777777778,6260.0,115.92592592592592,0,0,,0,,0,,0,,0,
50,ELP,415,32311.0,256.0,35.0,75.0,77.8578313253012,77.8578313253012,ELP,PHX,ELP_PHX,71,6,415,7.426506024096385,416,9.060096153846153,202361.0,458.86848072562356,25,0,,0,,0,,0,,0,
50,ERI,52,2214.0,75.0,28.0,40.0,42.57692307692308,42.57692307692308,ERI,PIT,ERI_PIT,8,2,52,4.019230769230769,52,1.6153846153846154,6912.0,128.0,2,0,,0,,0,,0,,0,
50,EUG,89,7219.0,180.0,29.0,80.0,81.11235955056179,81.11235955056179,EUG,SFO,EUG_SFO,14,4,89,22.640449438202246,89,22.730337078651687,43400.0,476.9230769230769,2,0,,0,,0,,0,,0,
50,EVV,53,2272.0,85.0,23.0,43.0,42.867924528301884,42.867924528301884,EVV,IND,EVV_IND,10,3,53,3.509433962264151,53,2.150943396226415,10021.0,185.57407407407408,1,0,,0,,0,,0,,0,
50,EWR,2362,293695.0,688.0,29.0,105.0,124.34165961049958,124.34165961049958,EWR,ORD,EWR_ORD,344,9,2362,4.875529212531752,2376,5.242845117845118,1586901.0,664.8098031001257,11,0,,0,,0,,0,,0,
50,EYW,40,1411.0,48.0,27.0,35.0,35.275,35.275,EYW,MIA,EYW_MIA,6,2,40,2.225,40,1.25,5040.0,126.0,0,0,,0,,0,,0,,0,
50,FAI,59,3542.0,97.0,45.0,56.0,60.03389830508475,60.03389830508475,FAI,ANC,FAI_ANC,10,3,59,20.728813559322035,59,15.813559322033898,17940.0,304.06779661016947,0,0,,0,,0,,0,,0,
50,FAR,67,4729.0,165.0,43.0,60.0,70.58208955223881,70.58208955223881,FAR,MSP,FAR_MSP,10,3,67,19.82089552238806,67,12.507462686567164,20436.0,305.0149253731343,0,0,,0,,0,,0,,0,
50,FAT,137,8652.0,200.0,32.0,52.0,63.153284671532845,63.153284671532845,FAT,LAX,FAT_LAX,22,4,137,21.978102189781023,138,20.71014492753623,41487.0,294.2340425531915,3,0,,0,,0,,0,,0,
50,FAY,84,3899.0,85.0,31.0,44.0,46.416666666666664,46.416666666666664,FAY,CLT,FAY_CLT,14,2,84,1.3333333333333333,84,-0.07142857142857142,13128.0,156.28571428571428,0,0,,0,,0,,0,,0,
50,FCA,14,828.0,90.0,31.0,58.5,59.142857142857146,59.142857142857146,FCA,['HLN' 'SLC'],['FCA_HLN' 'FCA_SLC'],2,1,14,0.14285714285714285,14,1.5,4837.0,345.5,0,0,,0,,0,,0,,0,
50,FLG,33,1239.0,45.0,23.0,39.0,37.54545454545455,37.54545454545455,FLG,PHX,FLG_PHX,6,1,33,0.48484848484848486,33,1.121212121212121,3699.0,112.0909090909091,0,0,,0,,0,,0,,0,
50,FLL,760,87523.0,215.0,13.0,135.0,115.16184210526316,115.16184210526316,FLL,ATL,FLL_ATL,114,9,760,4.8881578947368425,765,3.6287581699346405,541882.0,706.4954367666232,2,0,,0,,0,,0,,0,
50,FNT,21,988.0,62.0,38.0,47.0,47.04761904761905,47.04761904761905,FNT,DAY,FNT_DAY,4,1,21,7.619047619047619,21,6.571428571428571,4473.0,213.0,0,0,,0,,0,,0,,0,
50,FSD,130,8203.0,145.0,19.0,59.5,63.1,63.1,FSD,DEN,FSD_DEN,19,5,130,6.438461538461539,130,5.684615384615385,41615.0,317.67175572519085,1,0,,0,,0,,0,,0,
50,FWA,84,4082.0,109.0,25.0,46.5,48.595238095238095,48.595238095238095,FWA,['DTW' 'ORD'],['FWA_DTW' 'FWA_ORD'],13,4,84,8.821428571428571,84,4.654761904761905,13713.0,163.25,0,0,,0,,0,,0,,0,
50,GCN,21,926.0,57.0,21.0,49.0,44.095238095238095,44.095238095238095,GCN,LAS,GCN_LAS,4,1,21,4.523809523809524,21,4.476190476190476,3044.0,144.95238095238096,0,0,,0,,0,,0,,0,
50,GEG,224,20997.0,191.0,46.0,80.5,93.73660714285714,93.73660714285714,GEG,SEA,GEG_SEA,34,6,224,12.839285714285714,227,11.955947136563877,127843.0,560.7149122807018,1,0,,0,,0,,0,,0,
50,GFK,21,1339.0,75.0,50.0,63.0,63.76190476190476,63.76190476190476,GFK,MSP,GFK_MSP,3,1,21,11.428571428571429,21,3.6666666666666665,5964.0,284.0,0,0,,0,,0,,0,,0,
50,GJT,44,2363.0,89.0,35.0,48.0,53.70454545454545,53.70454545454545,GJT,DEN,GJT_DEN,8,2,44,10.545454545454545,44,7.818181818181818,10844.0,235.7391304347826,2,0,,0,,0,,0,,0,
50,GNV,47,2902.0,78.0,52.0,61.0,61.744680851063826,61.744680851063826,GNV,ATL,GNV_ATL,7,2,47,-1.297872340425532,47,1.7872340425531914,14005.0,297.97872340425533,0,0,,0,,0,,0,,0,
50,GPT,25,1401.0,80.0,24.0,64.0,56.04,56.04,GPT,MEM,GPT_MEM,4,1,25,7.72,25,2.48,6527.0,251.03846153846155,1,0,,0,,0,,0,,0,
50,GRB,48,2888.0,96.0,48.0,58.5,60.166666666666664,60.166666666666664,GRB,MSP,GRB_MSP,8,1,48,7.520833333333333,48,4.833333333333333,13140.0,268.16326530612247,1,0,,0,,0,,0,,0,
50,GRR,193,11085.0,126.0,23.0,51.0,57.43523316062176,57.43523316062176,GRR,ORD,GRR_ORD,29,5,193,4.880829015544041,196,2.989795918367347,43862.0,223.78571428571428,0,0,,0,,0,,0,,0,
50,GSO,449,28825.0,186.0,21.0,64.0,64.19821826280624,64.19821826280624,GSO,ATL,GSO_ATL,75,6,449,3.7216035634743876,449,2.34075723830735,136984.0,296.5021645021645,13,0,,0,,0,,0,,0,
50,GSP,163,7869.0,106.0,22.0,45.0,48.2760736196319,48.2760736196319,GSP,ATL,GSP_ATL,27,5,163,4.773006134969325,163,3.1595092024539877,30056.0,183.26829268292684,1,0,,0,,0,,0,,0,
50,GTF,81,4774.0,140.0,23.0,39.0,58.93827160493827,58.93827160493827,GTF,BIL,GTF_BIL,12,4,81,5.62962962962963,82,6.036585365853658,26140.0,314.93975903614455,1,0,,0,,0,,0,,0,
50,GUM,31,3702.0,449.0,34.0,41.0,119.41935483870968,119.41935483870968,GUM,SPN,GUM_SPN,8,1,31,13.741935483870968,31,12.548387096774194,27267.0,879.5806451612904,0,0,,0,,0,,0,,0,
50,HDN,7,833.0,144.0,106.0,119.0,119.0,119.0,HDN,DFW,HDN_DFW,1,1,7,3.142857142857143,7,1.1428571428571428,5383.0,769.0,0,0,,0,,0,,0,,0,
50,HLN,21,1325.0,99.0,37.0,65.0,63.095238095238095,63.095238095238095,HLN,SLC,HLN_SLC,3,1,21,10.80952380952381,21,3.380952380952381,6741.0,321.0,0,0,,0,,0,,0,,0,
50,HNL,294,95033.0,550.0,39.0,306.0,323.24149659863946,323.24149659863946,HNL,LAX,HNL_LAX,43,7,294,12.65986394557823,294,11.986394557823129,812519.0,2754.3016949152543,1,0,,0,,0,,0,,0,
50,HOU,1109,85946.0,240.0,12.0,58.0,77.49864743011722,77.49864743011722,HOU,DAL,HOU_DAL,183,8,1109,3.553651938683499,1114,4.3895870736086176,478870.0,424.90683229813664,13,0,,0,,0,,0,,0,
50,HPN,30,3519.0,163.0,90.0,112.0,117.3,117.3,HPN,DTW,HPN_DTW,6,2,30,6.766666666666667,31,6.516129032258065,19694.0,596.7878787878788,2,0,,0,,0,,0,,0,
50,HRL,127,8202.0,186.0,43.0,59.0,64.58267716535433,64.58267716535433,HRL,HOU,HRL_HOU,23,3,127,3.968503937007874,127,3.5826771653543306,40633.0,312.5615384615385,3,0,,0,,0,,0,,0,
50,HSV,115,5161.0,115.0,24.0,44.0,44.87826086956522,44.87826086956522,HSV,MEM,HSV_MEM,19,4,115,0.8782608695652174,117,3.982905982905983,19009.0,159.73949579831933,2,0,,0,,0,,0,,0,
50,HTS,47,2163.0,86.0,28.0,46.0,46.02127659574468,46.02127659574468,HTS,CLT,HTS_CLT,7,2,47,5.638297872340425,47,4.0,9444.0,200.93617021276594,0,0,,0,,0,,0,,0,
50,IAD,1081,141062.0,403.0,27.0,110.0,130.49213691026827,130.49213691026827,IAD,BOS,IAD_BOS,173,8,1081,5.158186864014801,1084,2.947416974169742,800105.0,725.3898458748866,19,0,,0,,0,,0,,0,
50,IAH,1603,189831.0,331.0,18.0,118.0,118.4223331253899,118.4223331253899,IAH,DFW,IAH_DFW,252,10,1603,4.832189644416719,1611,7.702669149596524,1213270.0,748.9320987654321,9,0,,0,,0,,0,,0,
50,ICT,281,23552.0,195.0,34.0,81.0,83.81494661921708,83.81494661921708,ICT,DEN,ICT_DEN,42,8,281,6.199288256227758,281,4.814946619217082,130355.0,463.8967971530249,0,0,,0,,0,,0,,0,
50,IDA,21,877.0,56.0,34.0,41.0,41.76190476190476,41.76190476190476,IDA,SLC,IDA_SLC,3,1,21,13.0,21,6.238095238095238,3101.0,147.66666666666666,0,0,,0,,0,,0,,0,
50,ILM,90,4187.0,73.0,32.0,44.0,46.522222222222226,46.522222222222226,ILM,CLT,ILM_CLT,13,2,90,2.6333333333333333,90,0.011111111111111112,17694.0,196.6,0,0,,0,,0,,0,,0,
50,IND,678,55354.0,351.0,18.0,68.0,81.64306784660766,81.64306784660766,IND,ORD,IND_ORD,103,10,678,5.700589970501475,678,3.336283185840708,294672.0,431.4377745241581,5,0,,0,,0,,0,,0,
50,ISO,28,1568.0,112.0,43.0,53.5,56.0,56.0,ISO,['BWI' 'CLT'],['ISO_BWI' 'ISO_CLT'],4,1,28,6.25,28,2.25,6426.0,229.5,0,0,,0,,0,,0,,0,
50,ISP,160,13889.0,174.0,32.0,76.0,86.80625,86.80625,ISP,PIT,ISP_PIT,24,5,160,2.70625,160,0.2,69076.0,431.725,0,0,,0,,0,,0,,0,
50,ITH,49,1707.0,74.0,15.0,28.0,34.83673469387755,34.83673469387755,ITH,SYR,ITH_SYR,7,2,49,0.5102040816326531,49,0.673469387755102,5649.0,115.28571428571429,0,0,,0,,0,,0,,0,
50,JAC,14,536.0,58.0,21.0,38.5,38.285714285714285,38.285714285714285,JAC,['IDA' 'SLC'],['JAC_IDA' 'JAC_SLC'],2,1,14,16.285714285714285,14,11.5,1904.0,136.0,0,0,,0,,0,,0,,0,
50,JAN,206,12662.0,113.0,30.0,62.0,61.46601941747573,61.46601941747573,JAN,DFW,JAN_DFW,29,4,206,7.199029126213592,207,5.217391304347826,63578.0,307.14009661835746,0,0,,0,,0,,0,,0,
50,JAX,505,40193.0,163.0,17.0,68.0,79.590099009901,79.590099009901,JAX,ATL,JAX_ATL,82,8,505,4.023762376237624,505,2.4435643564356435,214933.0,423.93096646942803,2,0,,0,,0,,0,,0,
50,JFK,925,182824.0,676.0,39.0,174.0,197.64756756756756,197.64756756756756,JFK,LAX,JFK_LAX,137,11,925,4.452972972972973,930,3.890322580645161,1141804.0,1223.7984994640942,3,0,,0,,0,,0,,0,
50,JNU,52,3961.0,153.0,33.0,70.0,76.17307692307692,76.17307692307692,JNU,ANC,JNU_ANC,9,2,52,18.23076923076923,52,15.0,22145.0,461.3541666666667,3,0,,0,,0,,0,,0,
