Origin,start_lat,start_lon,Dest,end_lat,end_lon,Total
PIT,40.49150085,-80.23290253,MIA,25.79319954,-80.29060364,224
PIT,40.49150085,-80.23290253,MKE,42.94720078,-87.89659882,251
PIT,40.49150085,-80.23290253,MSP,44.882,-93.221802,379
PIT,40.49150085,-80.23290253,MSY,29.99340057,-90.25800323,262
PIT,40.49150085,-80.23290253,ORD,41.9786,-87.9048,1495
PIT,40.49150085,-80.23290253,ORF,36.89459991,-76.20120239,361
PIT,40.49150085,-80.23290253,PBI,26.68320084,-80.09559631,256
PIT,40.49150085,-80.23290253,PHF,37.13190079,-76.49299622,173
PIT,40.49150085,-80.23290253,PHL,39.87189865,-75.2410965,1030
PIT,40.49150085,-80.23290253,PHX,33.43429947,-112.012001,262
PIT,40.49150085,-80.23290253,PVD,41.732601,-71.420403,358
PIT,40.49150085,-80.23290253,PWM,43.64619827,-70.30930328,176
PIT,40.49150085,-80.23290253,RDU,35.87760162,-78.78749847,593
PIT,40.49150085,-80.23290253,RIC,37.50519943,-77.31970215,343
PIT,40.49150085,-80.23290253,ROC,43.1189003,-77.67240143,352
PIT,40.49150085,-80.23290253,RSW,26.53619957,-81.75520325,144
PIT,40.49150085,-80.23290253,SAN,32.73360062,-117.1900024,116
PIT,40.49150085,-80.23290253,SAT,29.53370094,-98.46980286,172
PIT,40.49150085,-80.23290253,SDF,38.1744,-85.736,326
PIT,40.49150085,-80.23290253,SFO,37.61899948,-122.375,341
PIT,40.49150085,-80.23290253,STL,38.748697,-90.370003,573
PIT,40.49150085,-80.23290253,SYR,43.11119843,-76.10630035,372
PIT,40.49150085,-80.23290253,TOL,41.58679962,-83.80780029,279
PIT,40.49150085,-80.23290253,TPA,27.97550011,-82.53320313,384
PIT,40.49150085,-80.23290253,TRI,36.475201,-82.407401,154
PIT,40.49150085,-80.23290253,TYS,35.81100082,-83.9940033,265
PNS,30.47340012,-87.18659973,ATL,33.6367,-84.428101,943
PNS,30.47340012,-87.18659973,BTR,30.533199,-91.149597,180
PNS,30.47340012,-87.18659973,IAH,29.9843998,-95.34140015,230
PNS,30.47340012,-87.18659973,MCO,28.42939949,-81.30899811,260
PNS,30.47340012,-87.18659973,MOB,30.69120026,-88.24279785,89
PNS,30.47340012,-87.18659973,TPA,27.97550011,-82.53320313,179
PSC,46.26470184,-119.1190033,BOI,43.5644,-116.223,85
PSC,46.26470184,-119.1190033,SEA,47.449001,-122.308998,27
PSC,46.26470184,-119.1190033,SFO,37.61899948,-122.375,159
PSC,46.26470184,-119.1190033,SLC,40.78839874,-111.9779968,108
PSC,46.26470184,-119.1190033,YKM,46.56819916,-120.5439987,82
PSG,56.80170059,-132.9450073,SIT,57.04710007,-135.3619995,87
PSG,56.80170059,-132.9450073,WRG,56.48429871,-132.3699951,82
PSP,33.82970047,-116.5070038,DEN,39.86169815,-104.6729965,350
PSP,33.82970047,-116.5070038,DFW,32.896801,-97.038002,60
PSP,33.82970047,-116.5070038,LAS,36.08010101,-115.1520004,238
PSP,33.82970047,-116.5070038,ONT,34.05599976,-117.6009979,89
PSP,33.82970047,-116.5070038,ORD,41.9786,-87.9048,118
PSP,33.82970047,-116.5070038,SBA,34.42620087,-119.8399963,87
PSP,33.82970047,-116.5070038,SFO,37.61899948,-122.375,249
PSP,33.82970047,-116.5070038,SGF,37.24570084,-93.38860321,1
PSP,33.82970047,-116.5070038,SJC,37.362598,-121.929001,59
PSP,33.82970047,-116.5070038,SLC,40.78839874,-111.9779968,17
PSP,33.82970047,-116.5070038,SNA,33.67570114,-117.8679962,15
PSP,33.82970047,-116.5070038,STL,38.748697,-90.370003,13
PSP,33.82970047,-116.5070038,TUS,32.11610031,-110.9410019,90
PUB,38.28910065,-104.4970016,COS,38.805801,-104.700996,178
PUB,38.28910065,-104.4970016,LAS,36.08010101,-115.1520004,85
PUB,38.28910065,-104.4970016,PHX,33.43429947,-112.012001,87
PVD,41.732601,-71.420403,ATL,33.6367,-84.428101,90
PVD,41.732601,-71.420403,BDL,41.93889999,-72.68319702,87
PVD,41.732601,-71.420403,BWI,39.1754,-76.668297,263
PVD,41.732601,-71.420403,DCA,38.8521,-77.037697,578
PVD,41.732601,-71.420403,DTW,42.21239853,-83.35340118,247
PVD,41.732601,-71.420403,EWR,40.69250107,-74.16870117,321
PVD,41.732601,-71.420403,MCO,28.42939949,-81.30899811,89
PVD,41.732601,-71.420403,ORD,41.9786,-87.9048,610
PVD,41.732601,-71.420403,PHL,39.87189865,-75.2410965,365
PVD,41.732601,-71.420403,PIT,40.49150085,-80.23290253,364
PVD,41.732601,-71.420403,PWM,43.64619827,-70.30930328,29
PWM,43.64619827,-70.30930328,BGR,44.80739975,-68.82810211,30
PWM,43.64619827,-70.30930328,BOS,42.36429977,-71.00520325,439
PWM,43.64619827,-70.30930328,BTV,44.47190094,-73.15329742,60
PWM,43.64619827,-70.30930328,EWR,40.69250107,-74.16870117,427
PWM,43.64619827,-70.30930328,LGA,40.77719879,-73.87259674,165
PWM,43.64619827,-70.30930328,ORD,41.9786,-87.9048,211
PWM,43.64619827,-70.30930328,PHL,39.87189865,-75.2410965,184
PWM,43.64619827,-70.30930328,PIT,40.49150085,-80.23290253,180
RAP,44.04529953,-103.0569992,DEN,39.86169815,-104.6729965,256
RAP,44.04529953,-103.0569992,FSD,43.58200073,-96.74189758,263
RAP,44.04529953,-103.0569992,MSP,44.882,-93.221802,175
RAP,44.04529953,-103.0569992,SLC,40.78839874,-111.9779968,180
RAP,44.04529953,-103.0569992,SUX,42.40259933,-96.38439941,58
RDD,40.50899887,-122.2929993,ACV,40.978101,-124.109,174
RDD,40.50899887,-122.2929993,SFO,37.61899948,-122.375,168
RDM,44.2541008,-121.1500015,MFR,42.37419891,-122.8730011,84
RDM,44.2541008,-121.1500015,SFO,37.61899948,-122.375,82
RDU,35.87760162,-78.78749847,ATL,33.6367,-84.428101,1447
RDU,35.87760162,-78.78749847,BDL,41.93889999,-72.68319702,271
RDU,35.87760162,-78.78749847,BNA,36.12450027,-86.67819977,174
RDU,35.87760162,-78.78749847,BOS,42.36429977,-71.00520325,284
RDU,35.87760162,-78.78749847,BUF,42.94049835,-78.73220062,270
RDU,35.87760162,-78.78749847,BWI,39.1754,-76.668297,365
RDU,35.87760162,-78.78749847,CAE,33.93880081,-81.11949921,275
RDU,35.87760162,-78.78749847,CHS,32.89860153,-80.04049683,270
RDU,35.87760162,-78.78749847,CLE,41.4117012,-81.84980011,264
RDU,35.87760162,-78.78749847,CLT,35.2140007,-80.94309998,1071
RDU,35.87760162,-78.78749847,CVG,39.04880142,-84.6678009,257
RDU,35.87760162,-78.78749847,DAB,29.179899,-81.058098,179
RDU,35.87760162,-78.78749847,DCA,38.8521,-77.037697,707
RDU,35.87760162,-78.78749847,DFW,32.896801,-97.038002,356
RDU,35.87760162,-78.78749847,DTW,42.21239853,-83.35340118,263
RDU,35.87760162,-78.78749847,EWR,40.69250107,-74.16870117,776
RDU,35.87760162,-78.78749847,FLL,26.072599,-80.152702,269
RDU,35.87760162,-78.78749847,GSO,36.09780121,-79.93730164,425
RDU,35.87760162,-78.78749847,GSP,34.89569855,-82.21890259,178
RDU,35.87760162,-78.78749847,IAD,38.94449997,-77.45580292,205
RDU,35.87760162,-78.78749847,ILM,34.27059937,-77.90260315,266
RDU,35.87760162,-78.78749847,ISP,40.79520035,-73.10019684,268
RDU,35.87760162,-78.78749847,JAX,30.49410057,-81.68789673,269
RDU,35.87760162,-78.78749847,JFK,40.63980103,-73.77890015,175
RDU,35.87760162,-78.78749847,LGA,40.77719879,-73.87259674,608
RDU,35.87760162,-78.78749847,MCO,28.42939949,-81.30899811,361
RDU,35.87760162,-78.78749847,MIA,25.79319954,-80.29060364,298
RDU,35.87760162,-78.78749847,MLB,28.10280037,-80.64530182,89
RDU,35.87760162,-78.78749847,MYR,33.67969894,-78.92829895,195
RDU,35.87760162,-78.78749847,ORD,41.9786,-87.9048,538
RDU,35.87760162,-78.78749847,ORF,36.89459991,-76.20120239,614
RDU,35.87760162,-78.78749847,PBI,26.68320084,-80.09559631,266
RDU,35.87760162,-78.78749847,PHL,39.87189865,-75.2410965,523
RDU,35.87760162,-78.78749847,PIE,27.91020012,-82.68740082,178
RDU,35.87760162,-78.78749847,PIT,40.49150085,-80.23290253,626
RDU,35.87760162,-78.78749847,RIC,37.50519943,-77.31970215,146
RDU,35.87760162,-78.78749847,ROA,37.3255,-79.975403,81
RDU,35.87760162,-78.78749847,ROC,43.1189003,-77.67240143,202
RDU,35.87760162,-78.78749847,RSW,26.53619957,-81.75520325,181
RDU,35.87760162,-78.78749847,SAV,32.12760162,-81.20210266,266
RDU,35.87760162,-78.78749847,SJU,18.43939972,-66.00180054,29
RDU,35.87760162,-78.78749847,SRQ,27.39539909,-82.55439758,267
RDU,35.87760162,-78.78749847,STL,38.748697,-90.370003,177
RDU,35.87760162,-78.78749847,SYR,43.11119843,-76.10630035,175
RDU,35.87760162,-78.78749847,TPA,27.97550011,-82.53320313,266
RIC,37.50519943,-77.31970215,ATL,33.6367,-84.428101,863
RIC,37.50519943,-77.31970215,BOS,42.36429977,-71.00520325,92
RIC,37.50519943,-77.31970215,BWI,39.1754,-76.668297,261
RIC,37.50519943,-77.31970215,CLT,35.2140007,-80.94309998,603
RIC,37.50519943,-77.31970215,CVG,39.04880142,-84.6678009,178
RIC,37.50519943,-77.31970215,DFW,32.896801,-97.038002,89
RIC,37.50519943,-77.31970215,EWR,40.69250107,-74.16870117,401
RIC,37.50519943,-77.31970215,GSO,36.09780121,-79.93730164,84
RIC,37.50519943,-77.31970215,IAD,38.94449997,-77.45580292,87
RIC,37.50519943,-77.31970215,JFK,40.63980103,-73.77890015,91
RIC,37.50519943,-77.31970215,LGA,40.77719879,-73.87259674,340
RIC,37.50519943,-77.31970215,ORD,41.9786,-87.9048,497
RIC,37.50519943,-77.31970215,ORF,36.89459991,-76.20120239,296
RIC,37.50519943,-77.31970215,PHF,37.13190079,-76.49299622,31
RIC,37.50519943,-77.31970215,PHL,39.87189865,-75.2410965,247
RIC,37.50519943,-77.31970215,PIT,40.49150085,-80.23290253,354
RIC,37.50519943,-77.31970215,RDU,35.87760162,-78.78749847,198
RIC,37.50519943,-77.31970215,ROA,37.3255,-79.975403,7
RIC,37.50519943,-77.31970215,SDF,38.1744,-85.736,78
RNO,39.49909973,-119.7679977,BUR,34.20069885,-118.3590012,89
RNO,39.49909973,-119.7679977,DEN,39.86169815,-104.6729965,630
RNO,39.49909973,-119.7679977,DFW,32.896801,-97.038002,264
RNO,39.49909973,-119.7679977,FAT,36.77619934,-119.7180023,247
RNO,39.49909973,-119.7679977,LAS,36.08010101,-115.1520004,661
RNO,39.49909973,-119.7679977,LAX,33.94250107,-118.4079971,291
RNO,39.49909973,-119.7679977,MSP,44.882,-93.221802,85
RNO,39.49909973,-119.7679977,ORD,41.9786,-87.9048,179
RNO,39.49909973,-119.7679977,PDX,45.58869934,-122.5979996,201
RNO,39.49909973,-119.7679977,PHX,33.43429947,-112.012001,171
RNO,39.49909973,-119.7679977,SEA,47.449001,-122.308998,498
RNO,39.49909973,-119.7679977,SFO,37.61899948,-122.375,1534
RNO,39.49909973,-119.7679977,SJC,37.362598,-121.929001,274
RNO,39.49909973,-119.7679977,SLC,40.78839874,-111.9779968,425
RNO,39.49909973,-119.7679977,SMF,38.69540024,-121.5910034,230
ROA,37.3255,-79.975403,ATL,33.6367,-84.428101,75
ROA,37.3255,-79.975403,BWI,39.1754,-76.668297,250
ROA,37.3255,-79.975403,CLT,35.2140007,-80.94309998,589
ROA,37.3255,-79.975403,CRW,38.37310028,-81.59320068,88
ROA,37.3255,-79.975403,EWR,40.69250107,-74.16870117,78
ROA,37.3255,-79.975403,LEX,38.03649902,-84.60590363,44
ROA,37.3255,-79.975403,LGA,40.77719879,-73.87259674,85
ROA,37.3255,-79.975403,ORD,41.9786,-87.9048,76
ROA,37.3255,-79.975403,PIT,40.49150085,-80.23290253,45
ROA,37.3255,-79.975403,RIC,37.50519943,-77.31970215,2
ROC,43.1189003,-77.67240143,ALB,42.74829865,-73.80169678,81
ROC,43.1189003,-77.67240143,ATL,33.6367,-84.428101,178
ROC,43.1189003,-77.67240143,BOS,42.36429977,-71.00520325,382
ROC,43.1189003,-77.67240143,BUF,42.94049835,-78.73220062,179
ROC,43.1189003,-77.67240143,BWI,39.1754,-76.668297,439
ROC,43.1189003,-77.67240143,CLE,41.4117012,-81.84980011,92
ROC,43.1189003,-77.67240143,DCA,38.8521,-77.037697,259
ROC,43.1189003,-77.67240143,DTW,42.21239853,-83.35340118,407
ROC,43.1189003,-77.67240143,EWR,40.69250107,-74.16870117,773
ROC,43.1189003,-77.67240143,IAD,38.94449997,-77.45580292,332
ROC,43.1189003,-77.67240143,JFK,40.63980103,-73.77890015,91
ROC,43.1189003,-77.67240143,LGA,40.77719879,-73.87259674,604
ROC,43.1189003,-77.67240143,ORD,41.9786,-87.9048,880
ROC,43.1189003,-77.67240143,PHL,39.87189865,-75.2410965,443
ROC,43.1189003,-77.67240143,PIT,40.49150085,-80.23290253,357
ROC,43.1189003,-77.67240143,RDU,35.87760162,-78.78749847,204
ROC,43.1189003,-77.67240143,SYR,43.11119843,-76.10630035,357
ROR,7.36731,134.544236,GUM,13.48340034,144.7960052,64
ROR,7.36731,134.544236,YAP,9.49891,138.082993,27
RST,43.90829849,-92.5,ALO,42.55709839,-92.40029907,179
RST,43.90829849,-92.5,MSP,44.882,-93.221802,373
RSW,26.53619957,-81.75520325,ATL,33.6367,-84.428101,844
RSW,26.53619957,-81.75520325,CLE,41.4117012,-81.84980011,10
RSW,26.53619957,-81.75520325,CVG,39.04880142,-84.6678009,91
RSW,26.53619957,-81.75520325,DFW,32.896801,-97.038002,104
RSW,26.53619957,-81.75520325,DTW,42.21239853,-83.35340118,79
RSW,26.53619957,-81.75520325,EWR,40.69250107,-74.16870117,179
RSW,26.53619957,-81.75520325,FLL,26.072599,-80.152702,166
RSW,26.53619957,-81.75520325,IAD,38.94449997,-77.45580292,166
RSW,26.53619957,-81.75520325,JAX,30.49410057,-81.68789673,85
RSW,26.53619957,-81.75520325,JFK,40.63980103,-73.77890015,13
RSW,26.53619957,-81.75520325,MCO,28.42939949,-81.30899811,198
RSW,26.53619957,-81.75520325,MEM,35.04240036,-89.97669983,172
RSW,26.53619957,-81.75520325,MIA,25.79319954,-80.29060364,91
RSW,26.53619957,-81.75520325,ORD,41.9786,-87.9048,159
RSW,26.53619957,-81.75520325,PBI,26.68320084,-80.09559631,31
RSW,26.53619957,-81.75520325,PHL,39.87189865,-75.2410965,250
RSW,26.53619957,-81.75520325,PIT,40.49150085,-80.23290253,151
RSW,26.53619957,-81.75520325,RDU,35.87760162,-78.78749847,274
RSW,26.53619957,-81.75520325,SRQ,27.39539909,-82.55439758,419
RSW,26.53619957,-81.75520325,STL,38.748697,-90.370003,89
RSW,26.53619957,-81.75520325,TPA,27.97550011,-82.53320313,361
SAN,32.73360062,-117.1900024,ABQ,35.040199,-106.609001,82
SAN,32.73360062,-117.1900024,ATL,33.6367,-84.428101,86
SAN,32.73360062,-117.1900024,BUR,34.20069885,-118.3590012,171
SAN,32.73360062,-117.1900024,CVG,39.04880142,-84.6678009,92
SAN,32.73360062,-117.1900024,DEN,39.86169815,-104.6729965,861
SAN,32.73360062,-117.1900024,DFW,32.896801,-97.038002,798
SAN,32.73360062,-117.1900024,DTW,42.21239853,-83.35340118,158
SAN,32.73360062,-117.1900024,ELP,31.80719948,-106.3779984,86
SAN,32.73360062,-117.1900024,EWR,40.69250107,-74.16870117,77
SAN,32.73360062,-117.1900024,HNL,21.32062,-157.924228,81
SAN,32.73360062,-117.1900024,IAH,29.9843998,-95.34140015,282
SAN,32.73360062,-117.1900024,JFK,40.63980103,-73.77890015,90
SAN,32.73360062,-117.1900024,LAS,36.08010101,-115.1520004,1004
SAN,32.73360062,-117.1900024,LAX,33.94250107,-118.4079971,2388
SAN,32.73360062,-117.1900024,LGB,33.81769943,-118.1520004,12
SAN,32.73360062,-117.1900024,MCI,39.2976,-94.713898,162
SAN,32.73360062,-117.1900024,MSP,44.882,-93.221802,179
SAN,32.73360062,-117.1900024,OAK,37.721298,-122.221001,734
SAN,32.73360062,-117.1900024,ONT,34.05599976,-117.6009979,221
SAN,32.73360062,-117.1900024,ORD,41.9786,-87.9048,821
SAN,32.73360062,-117.1900024,PHX,33.43429947,-112.012001,2108
SAN,32.73360062,-117.1900024,PIT,40.49150085,-80.23290253,122
SAN,32.73360062,-117.1900024,SEA,47.449001,-122.308998,156
SAN,32.73360062,-117.1900024,SFO,37.61899948,-122.375,1959
SAN,32.73360062,-117.1900024,SJC,37.362598,-121.929001,1044
SAN,32.73360062,-117.1900024,SLC,40.78839874,-111.9779968,287
SAN,32.73360062,-117.1900024,SMF,38.69540024,-121.5910034,284
SAN,32.73360062,-117.1900024,SNA,33.67570114,-117.8679962,28
SAN,32.73360062,-117.1900024,STL,38.748697,-90.370003,256
SAN,32.73360062,-117.1900024,TUS,32.11610031,-110.9410019,166
SAT,29.53370094,-98.46980286,ABQ,35.040199,-106.609001,58
SAT,29.53370094,-98.46980286,ATL,33.6367,-84.428101,527
SAT,29.53370094,-98.46980286,AUS,30.19449997,-97.66989899,554
SAT,29.53370094,-98.46980286,DAL,32.847099,-96.851799,968
SAT,29.53370094,-98.46980286,DEN,39.86169815,-104.6729965,297
SAT,29.53370094,-98.46980286,DFW,32.896801,-97.038002,1674
SAT,29.53370094,-98.46980286,ELP,31.80719948,-106.3779984,321
SAT,29.53370094,-98.46980286,EWR,40.69250107,-74.16870117,41
SAT,29.53370094,-98.46980286,HOU,29.64539909,-95.27890015,1352
SAT,29.53370094,-98.46980286,HRL,26.22850037,-97.65440369,179
SAT,29.53370094,-98.46980286,IAH,29.9843998,-95.34140015,655
SAT,29.53370094,-98.46980286,LAS,36.08010101,-115.1520004,150
SAT,29.53370094,-98.46980286,LAX,33.94250107,-118.4079971,171
SAT,29.53370094,-98.46980286,MSY,29.99340057,-90.25800323,86
SAT,29.53370094,-98.46980286,ORD,41.9786,-87.9048,204
SAT,29.53370094,-98.46980286,PHX,33.43429947,-112.012001,243
SAT,29.53370094,-98.46980286,PIT,40.49150085,-80.23290253,183
SAT,29.53370094,-98.46980286,SLC,40.78839874,-111.9779968,104
SAT,29.53370094,-98.46980286,STL,38.748697,-90.370003,427
SAV,32.12760162,-81.20210266,ATL,33.6367,-84.428101,1313
SAV,32.12760162,-81.20210266,CAE,33.93880081,-81.11949921,89
SAV,32.12760162,-81.20210266,CHS,32.89860153,-80.04049683,384
SAV,32.12760162,-81.20210266,CLT,35.2140007,-80.94309998,281
SAV,32.12760162,-81.20210266,DFW,32.896801,-97.038002,92
SAV,32.12760162,-81.20210266,GSP,34.89569855,-82.21890259,17
SAV,32.12760162,-81.20210266,IAD,38.94449997,-77.45580292,57
SAV,32.12760162,-81.20210266,JAX,30.49410057,-81.68789673,330
SAV,32.12760162,-81.20210266,LGA,40.77719879,-73.87259674,154
SAV,32.12760162,-81.20210266,RDU,35.87760162,-78.78749847,267
SBA,34.42620087,-119.8399963,BFL,35.43360138,-119.0569992,117
SBA,34.42620087,-119.8399963,DEN,39.86169815,-104.6729965,355
SBA,34.42620087,-119.8399963,DFW,32.896801,-97.038002,91
SBA,34.42620087,-119.8399963,LAX,33.94250107,-118.4079971,60
SBA,34.42620087,-119.8399963,ONT,34.05599976,-117.6009979,91
SBA,34.42620087,-119.8399963,ORD,41.9786,-87.9048,29
SBA,34.42620087,-119.8399963,PSP,33.82970047,-116.5070038,61
SBA,34.42620087,-119.8399963,SFO,37.61899948,-122.375,349
SBN,41.70869827,-86.31729889,DAY,39.90240097,-84.2193985,364
SBN,41.70869827,-86.31729889,DTW,42.21239853,-83.35340118,301
SCC,70.19470215,-148.4649963,ANC,61.17440033,-149.9960022,134
SCK,37.89419937,-121.237999,DEN,39.86169815,-104.6729965,84
SCK,37.89419937,-121.237999,FAT,36.77619934,-119.7180023,141
SCK,37.89419937,-121.237999,LAX,33.94250107,-118.4079971,226
SDF,38.1744,-85.736,ATL,33.6367,-84.428101,860
SDF,38.1744,-85.736,CLT,35.2140007,-80.94309998,181
SDF,38.1744,-85.736,CVG,39.04880142,-84.6678009,573
SDF,38.1744,-85.736,DAY,39.90240097,-84.2193985,349
SDF,38.1744,-85.736,DCA,38.8521,-77.037697,267
SDF,38.1744,-85.736,DEN,39.86169815,-104.6729965,88
SDF,38.1744,-85.736,DFW,32.896801,-97.038002,444
SDF,38.1744,-85.736,DTW,42.21239853,-83.35340118,225
SDF,38.1744,-85.736,EVV,38.03699875,-87.53240204,79
SDF,38.1744,-85.736,GSO,36.09780121,-79.93730164,77
SDF,38.1744,-85.736,IND,39.7173,-86.294403,514
SDF,38.1744,-85.736,LEX,38.03649902,-84.60590363,481
SDF,38.1744,-85.736,LGA,40.77719879,-73.87259674,163
SDF,38.1744,-85.736,MEM,35.04240036,-89.97669983,345
SDF,38.1744,-85.736,ORD,41.9786,-87.9048,653
SDF,38.1744,-85.736,PIT,40.49150085,-80.23290253,354
SDF,38.1744,-85.736,RIC,37.50519943,-77.31970215,169
SDF,38.1744,-85.736,STL,38.748697,-90.370003,435
SEA,47.449001,-122.308998,ANC,61.17440033,-149.9960022,1442
SEA,47.449001,-122.308998,ATL,33.6367,-84.428101,434
SEA,47.449001,-122.308998,BLI,48.7928009,-122.538002,249
SEA,47.449001,-122.308998,BOI,43.5644,-116.223,148
SEA,47.449001,-122.308998,BUR,34.20069885,-118.3590012,68
SEA,47.449001,-122.308998,CLT,35.2140007,-80.94309998,90
SEA,47.449001,-122.308998,CVG,39.04880142,-84.6678009,88
SEA,47.449001,-122.308998,DEN,39.86169815,-104.6729965,845
SEA,47.449001,-122.308998,DFW,32.896801,-97.038002,633
SEA,47.449001,-122.308998,DTW,42.21239853,-83.35340118,173
SEA,47.449001,-122.308998,GEG,47.61989975,-117.5339966,1057
SEA,47.449001,-122.308998,HNL,21.32062,-157.924228,178
SEA,47.449001,-122.308998,IAD,38.94449997,-77.45580292,87
SEA,47.449001,-122.308998,IAH,29.9843998,-95.34140015,92
SEA,47.449001,-122.308998,JFK,40.63980103,-73.77890015,164
SEA,47.449001,-122.308998,JNU,58.35499954,-134.576004,150
SEA,47.449001,-122.308998,KTN,55.35559845,-131.7140045,249
SEA,47.449001,-122.308998,LAS,36.08010101,-115.1520004,153
SEA,47.449001,-122.308998,LAX,33.94250107,-118.4079971,1850
SEA,47.449001,-122.308998,MCI,39.2976,-94.713898,176
SEA,47.449001,-122.308998,MEM,35.04240036,-89.97669983,85
SEA,47.449001,-122.308998,MSP,44.882,-93.221802,407
SEA,47.449001,-122.308998,OAK,37.721298,-122.221001,392
SEA,47.449001,-122.308998,ONT,34.05599976,-117.6009979,140
SEA,47.449001,-122.308998,ORD,41.9786,-87.9048,949
SEA,47.449001,-122.308998,PDX,45.58869934,-122.5979996,2296
SEA,47.449001,-122.308998,PHX,33.43429947,-112.012001,268
SEA,47.449001,-122.308998,PSC,46.26470184,-119.1190033,22
SEA,47.449001,-122.308998,RNO,39.49909973,-119.7679977,522
SEA,47.449001,-122.308998,SAN,32.73360062,-117.1900024,149
SEA,47.449001,-122.308998,SFO,37.61899948,-122.375,2025
SEA,47.449001,-122.308998,SJC,37.362598,-121.929001,654
SEA,47.449001,-122.308998,SLC,40.78839874,-111.9779968,446
SEA,47.449001,-122.308998,SMF,38.69540024,-121.5910034,258
SEA,47.449001,-122.308998,SNA,33.67570114,-117.8679962,234
SEA,47.449001,-122.308998,STL,38.748697,-90.370003,238
SFO,37.61899948,-122.375,ABQ,35.040199,-106.609001,178
SFO,37.61899948,-122.375,ACV,40.978101,-124.109,166
SFO,37.61899948,-122.375,ATL,33.6367,-84.428101,513
SFO,37.61899948,-122.375,BFL,35.43360138,-119.0569992,30
SFO,37.61899948,-122.375,BOI,43.5644,-116.223,355
SFO,37.61899948,-122.375,BOS,42.36429977,-71.00520325,170
SFO,37.61899948,-122.375,BUR,34.20069885,-118.3590012,1479
SFO,37.61899948,-122.375,CLE,41.4117012,-81.84980011,89
SFO,37.61899948,-122.375,CLT,35.2140007,-80.94309998,181
SFO,37.61899948,-122.375,CVG,39.04880142,-84.6678009,172
SFO,37.61899948,-122.375,DAY,39.90240097,-84.2193985,89
SFO,37.61899948,-122.375,DEN,39.86169815,-104.6729965,1494
SFO,37.61899948,-122.375,DFW,32.896801,-97.038002,1102
SFO,37.61899948,-122.375,DTW,42.21239853,-83.35340118,330
SFO,37.61899948,-122.375,ELP,31.80719948,-106.3779984,73
SFO,37.61899948,-122.375,EUG,44.12459946,-123.211998,554
SFO,37.61899948,-122.375,EWR,40.69250107,-74.16870117,328
SFO,37.61899948,-122.375,FAT,36.77619934,-119.7180023,367
SFO,37.61899948,-122.375,GEG,47.61989975,-117.5339966,513
SFO,37.61899948,-122.375,HDN,40.48120117,-107.2180023,4
SFO,37.61899948,-122.375,HNL,21.32062,-157.924228,861
SFO,37.61899948,-122.375,IAD,38.94449997,-77.45580292,344
SFO,37.61899948,-122.375,IAH,29.9843998,-95.34140015,500
SFO,37.61899948,-122.375,IND,39.7173,-86.294403,84
SFO,37.61899948,-122.375,JFK,40.63980103,-73.77890015,860
SFO,37.61899948,-122.375,KOA,19.738783,-156.045603,81
SFO,37.61899948,-122.375,LAS,36.08010101,-115.1520004,656
SFO,37.61899948,-122.375,LAX,33.94250107,-118.4079971,5956
SFO,37.61899948,-122.375,LGB,33.81769943,-118.1520004,527
SFO,37.61899948,-122.375,LMT,42.156101,-121.733002,28
SFO,37.61899948,-122.375,MCI,39.2976,-94.713898,174
SFO,37.61899948,-122.375,MEM,35.04240036,-89.97669983,174
SFO,37.61899948,-122.375,MFR,42.37419891,-122.8730011,537
SFO,37.61899948,-122.375,MIA,25.79319954,-80.29060364,174
SFO,37.61899948,-122.375,MRY,36.5870018,-121.8430023,296
SFO,37.61899948,-122.375,MSP,44.882,-93.221802,444
SFO,37.61899948,-122.375,MSY,29.99340057,-90.25800323,89
SFO,37.61899948,-122.375,OAK,37.721298,-122.221001,315
SFO,37.61899948,-122.375,OGG,20.8986,-156.429993,171
SFO,37.61899948,-122.375,ONT,34.05599976,-117.6009979,1423
SFO,37.61899948,-122.375,ORD,41.9786,-87.9048,1451
SFO,37.61899948,-122.375,PDX,45.58869934,-122.5979996,1555
SFO,37.61899948,-122.375,PHX,33.43429947,-112.012001,850
SFO,37.61899948,-122.375,PIT,40.49150085,-80.23290253,267
SFO,37.61899948,-122.375,PSC,46.26470184,-119.1190033,76
SFO,37.61899948,-122.375,PSP,33.82970047,-116.5070038,241
SFO,37.61899948,-122.375,RDD,40.50899887,-122.2929993,253
SFO,37.61899948,-122.375,RDM,44.2541008,-121.1500015,82
SFO,37.61899948,-122.375,RNO,39.49909973,-119.7679977,1459
SFO,37.61899948,-122.375,SAN,32.73360062,-117.1900024,1845
SFO,37.61899948,-122.375,SBA,34.42620087,-119.8399963,355
SFO,37.61899948,-122.375,SCK,37.89419937,-121.237999,12
SFO,37.61899948,-122.375,SEA,47.449001,-122.308998,1896
SFO,37.61899948,-122.375,SJC,37.362598,-121.929001,235
SFO,37.61899948,-122.375,SLC,40.78839874,-111.9779968,618
SFO,37.61899948,-122.375,SMF,38.69540024,-121.5910034,152
SFO,37.61899948,-122.375,SNA,33.67570114,-117.8679962,1352
SFO,37.61899948,-122.375,STL,38.748697,-90.370003,347
SFO,37.61899948,-122.375,TUS,32.11610031,-110.9410019,57
SFO,37.61899948,-122.375,TVL,38.89390182,-119.9950027,90
SFO,37.61899948,-122.375,YKM,46.56819916,-120.5439987,81
SGF,37.24570084,-93.38860321,DEN,39.86169815,-104.6729965,232
